Tick,StoppedRobots,AvgDistance
718,47,1.57286
719,47,1.57193
720,47,1.57092
721,46,1.56985
722,45,1.56892
723,47,1.56774
724,47,1.56643
725,47,1.56513
726,46,1.56385
727,47,1.56261
728,45,1.56148
729,46,1.56028
730,47,1.55947
731,47,1.55888
732,47,1.55871
733,47,1.55858
734,47,1.55846
735,49,1.55835
736,50,1.55789
737,50,1.55735
738,49,1.55726
739,48,1.55757
740,49,1.55787
741,48,1.5582
742,49,1.5587
743,49,1.55898
744,48,1.55897
745,50,1.55904
746,50,1.55918
747,49,1.55919
748,49,1.5587
749,49,1.55781
750,50,1.55678
751,50,1.55614
752,48,1.55605
753,49,1.55548
754,50,1.55485
755,49,1.55433
756,49,1.55426
757,50,1.55408
758,50,1.55384
759,50,1.55382
760,49,1.55382
761,50,1.55383
762,50,1.55386
763,50,1.55386
764,50,1.55386
765,50,1.55386
766,50,1.55386
767,50,1.55386
768,50,1.55386
769,50,1.55386
770,50,1.55386
771,50,1.55386
772,50,1.55386
773,50,1.55386
774,50,1.55386
775,50,1.55386
776,50,1.55386
777,50,1.55386
778,50,1.55386
779,49,1.55386
780,49,1.55327
781,48,1.55273
782,49,1.55183
783,49,1.55113
784,48,1.55043
785,48,1.54973
786,47,1.54902
787,49,1.5483
788,49,1.54761
789,49,1.54691
790,49,1.54622
791,48,1.54553
792,48,1.54485
793,49,1.54401
794,49,1.54332
795,49,1.54264
796,49,1.54196
797,49,1.54128
798,48,1.5406
799,49,1.53992
800,48,1.53925
801,49,1.53844
802,49,1.53756
803,49,1.53687
804,49,1.5362
805,49,1.53553
806,49,1.53487
807,49,1.5342
808,49,1.53354
809,45,1.53288
810,49,1.53216
811,47,1.53141
812,49,1.53095
813,49,1.5303
814,46,1.52964
815,47,1.52908
816,48,1.52864
817,47,1.52796
818,48,1.52723
819,48,1.52648
820,48,1.52571
821,48,1.52489
822,47,1.52407
823,46,1.52356
824,48,1.52299
825,48,1.52221
826,48,1.52143
827,47,1.52067
828,48,1.51998
829,46,1.51934
830,47,1.51854
831,48,1.51769
832,48,1.51694
833,47,1.51624
834,46,1.51552
835,46,1.51518
836,47,1.51488
837,48,1.51388
838,48,1.51294
839,48,1.51226
840,47,1.51164
841,48,1.51115
842,47,1.51109
843,48,1.51169
844,48,1.51196
845,47,1.51192
846,49,1.51197
847,49,1.51203
848,48,1.51205
849,48,1.51159
850,48,1.51078
851,49,1.51027
852,49,1.51031
853,48,1.51037
854,47,1.51029
855,48,1.50961
856,47,1.50885
857,47,1.50867
858,48,1.50864
859,48,1.50862
860,49,1.50862
861,48,1.50864
862,49,1.50859
863,49,1.50853
864,49,1.50848
865,49,1.5084
866,49,1.5083
867,49,1.50817
868,49,1.50803
869,49,1.50782
870,49,1.50761
871,49,1.50741
872,49,1.50722
873,49,1.50704
874,49,1.50686
875,49,1.50669
876,49,1.50653
877,49,1.50637
878,49,1.50622
879,49,1.50608
880,49,1.50594
881,49,1.50581
882,48,1.50569
883,49,1.50555
884,49,1.50544
885,48,1.50534
886,48,1.50525
887,47,1.50516
888,49,1.50509
889,49,1.50502
890,49,1.50495
891,49,1.5049
892,48,1.50485
893,48,1.50482
894,49,1.50458
895,49,1.50455
896,50,1.50454
897,50,1.50453
898,50,1.50453
899,49,1.50453
900,50,1.50453
901,49,1.50453
902,50,1.50437
903,50,1.50412
904,50,1.5041
905,50,1.5041
906,50,1.5041
907,50,1.5041
908,50,1.5041
909,50,1.5041
910,46,1.5041
911,50,1.50404
912,48,1.50395
913,50,1.50417
914,50,1.50417
915,48,1.50417
916,49,1.5042
917,50,1.50424
918,49,1.50425
919,50,1.50425
920,50,1.50425
921,50,1.50425
922,50,1.50425
923,49,1.50425
924,48,1.50427
925,50,1.50427
926,50,1.50427
927,50,1.50427
928,49,1.50427
929,50,1.50438
930,48,1.50455
931,49,1.50449
932,50,1.50438
933,50,1.50436
934,49,1.50436
935,48,1.50434
936,48,1.50462
937,49,1.50486
938,50,1.50459
939,50,1.50419
940,50,1.50416
941,48,1.50416
942,49,1.5037
943,48,1.5037
944,49,1.50386
945,49,1.50411
946,48,1.50408
947,49,1.50405
948,49,1.50405
949,48,1.50415
950,48,1.5043
951,48,1.50441
952,49,1.5045
953,49,1.50454
954,49,1.50453
955,48,1.50451
956,49,1.50393
957,48,1.50324
958,48,1.50313
959,49,1.50313
960,48,1.50314
961,48,1.50328
962,47,1.50345
963,48,1.50365
964,48,1.50384
965,48,1.50406
966,48,1.50431
967,48,1.50456
968,48,1.50482
969,48,1.50508
970,48,1.5054
971,48,1.50573
972,48,1.50608
973,48,1.50644
974,48,1.50682
975,48,1.5072
976,48,1.50761
977,48,1.50802
978,48,1.50845
979,48,1.50889
980,48,1.50934
981,48,1.50981
982,48,1.51029
983,47,1.51078
984,48,1.51128
985,48,1.5118
986,47,1.51234
987,47,1.51288
988,46,1.51344
989,48,1.51402
990,48,1.51461
991,48,1.51517
992,48,1.51579
993,47,1.51645
994,47,1.51717
995,48,1.51776
996,47,1.51852
997,47,1.5194
998,47,1.52032
999,47,1.52127
1000,46,1.52223
1001,47,1.52322
1002,46,1.52413
1003,47,1.52483
1004,47,1.52542
1005,47,1.52632
1006,48,1.52727
1007,48,1.52825
1008,48,1.52881
1009,48,1.5293
1010,48,1.5298
1011,44,1.53033
1012,48,1.53082
1013,46,1.53129
1014,48,1.53187
1015,48,1.53248
1016,46,1.53308
1017,47,1.5337
1018,48,1.53431
1019,47,1.53498
1020,48,1.53566
1021,48,1.53636
1022,48,1.53707
1023,48,1.53779
1024,47,1.53853
1025,46,1.53928
1026,48,1.54005
1027,48,1.54082
1028,48,1.54161
1029,47,1.54242
1030,48,1.54338
1031,46,1.54442
1032,47,1.54522
1033,48,1.54595
1034,48,1.5468
1035,47,1.54768
1036,46,1.54853
1037,46,1.54938
1038,47,1.55028
1039,48,1.55121
1040,48,1.55214
1041,48,1.55308
1042,46,1.55404
1043,48,1.555
1044,47,1.55598
1045,48,1.55683
1046,48,1.55757
1047,48,1.5581
1048,48,1.55855
1049,48,1.55905
1050,47,1.55966
1051,46,1.56034
1052,46,1.56116
1053,47,1.56142
1054,47,1.56174
1055,47,1.56217
1056,46,1.56266
1057,47,1.56323
1058,46,1.56397
1059,46,1.56419
1060,47,1.5642
1061,47,1.56412
1062,47,1.56396
1063,47,1.56444
1064,48,1.56464
1065,48,1.56514
1066,48,1.56555
1067,48,1.56578
1068,48,1.5658
1069,48,1.56562
1070,48,1.56525
1071,48,1.56469
1072,48,1.56387
1073,48,1.56284
1074,48,1.56179
1075,48,1.56075
1076,48,1.55973
1077,48,1.55871
1078,48,1.55771
1079,48,1.55671
1080,48,1.55573
1081,48,1.55476
1082,48,1.5538
1083,48,1.55285
1084,47,1.55192
1085,48,1.55096
1086,48,1.55005
1087,47,1.54925
1088,47,1.54852
1089,46,1.54786
1090,48,1.54729
1091,48,1.54681
1092,48,1.54644
1093,48,1.5461
1094,47,1.54577
1095,47,1.54546
1096,48,1.54496
1097,48,1.54464
1098,48,1.54436
1099,48,1.54409
1100,48,1.54384
1101,47,1.54359
1102,48,1.54336
1103,47,1.54314
1104,47,1.5427
1105,47,1.54224
1106,46,1.54175
1107,47,1.54164
1108,47,1.54157
1109,47,1.54102
1110,47,1.54036
1111,47,1.53953
1112,43,1.5387
1113,47,1.53785
1114,45,1.53702
1115,47,1.53623
1116,47,1.53546
1117,45,1.5347
1118,46,1.53396
1119,48,1.53323
1120,47,1.53251
1121,48,1.53203
1122,48,1.53161
1123,48,1.53119
1124,48,1.53078
1125,47,1.53038
1126,46,1.52999
1127,48,1.5296
1128,48,1.52922
1129,48,1.52886
1130,47,1.5285
1131,48,1.52835
1132,46,1.5283
1133,47,1.52793
1134,48,1.52751
1135,48,1.52718
1136,47,1.52687
1137,46,1.52653
1138,46,1.52616
1139,47,1.52583
1140,48,1.52555
1141,48,1.52528
1142,48,1.52502
1143,45,1.52477
1144,47,1.52486
1145,46,1.52504
1146,47,1.52508
1147,47,1.52486
1148,48,1.52463
1149,48,1.52439
1150,48,1.5242
1151,48,1.52402
1152,47,1.52385
1153,47,1.52369
1154,48,1.52342
1155,48,1.52321
1156,48,1.5232
1157,47,1.52322
1158,49,1.52325
1159,48,1.52329
1160,48,1.52387
1161,49,1.52454
1162,49,1.52523
1163,48,1.52591
1164,48,1.5266
1165,49,1.5273
1166,49,1.52802
1167,49,1.52872
1168,49,1.52942
1169,49,1.53012
1170,49,1.53083
1171,49,1.53153
1172,49,1.53224
1173,49,1.53296
1174,49,1.53367
1175,49,1.53423
1176,49,1.53473
1177,49,1.53518
1178,49,1.53555
1179,49,1.53583
1180,49,1.53601
1181,49,1.53607
1182,49,1.536
1183,49,1.53591
1184,49,1.53583
1185,48,1.53577
1186,49,1.53558
1187,49,1.53532
1188,48,1.53497
1189,47,1.5341
1190,46,1.53308
1191,48,1.53203
1192,48,1.53079
1193,48,1.52954
1194,48,1.5283
1195,47,1.52706
1196,47,1.52583
1197,48,1.52441
1198,48,1.52314
1199,48,1.52191
1200,48,1.5207
1201,48,1.5195
1202,47,1.5183
1203,48,1.51711
1204,49,1.51592
1205,49,1.51474
1206,49,1.51417
1207,48,1.51372
1208,49,1.5137
1209,49,1.51346
1210,49,1.51303
1211,49,1.51259
1212,49,1.51217
1213,45,1.51174
1214,49,1.51133
1215,47,1.51093
1216,49,1.51053
1217,49,1.51013
1218,47,1.50974
1219,47,1.50935
1220,49,1.50873
1221,48,1.50809
1222,49,1.50768
1223,49,1.50731
1224,49,1.50694
1225,49,1.50659
1226,48,1.50623
1227,47,1.50589
1228,49,1.50555
1229,49,1.50521
1230,49,1.50488
1231,48,1.50456
1232,49,1.50428
1233,47,1.50402
1234,48,1.50365
1235,49,1.50325
1236,49,1.50295
1237,48,1.50266
1238,47,1.50232
1239,47,1.50196
1240,48,1.50169
1241,49,1.50143
1242,49,1.50117
1243,49,1.50092
1244,46,1.50068
1245,48,1.50078
1246,47,1.50099
1247,48,1.50104
1248,48,1.50083
1249,49,1.50059
1250,49,1.50034
1251,49,1.50014
1252,49,1.49995
1253,48,1.49976
1254,48,1.49958
1255,49,1.49941
1256,49,1.49924
1257,49,1.49909
1258,47,1.49893
1259,49,1.49816
1260,48,1.49739
1261,48,1.49716
1262,49,1.49703
1263,49,1.49691
1264,48,1.4968
1265,48,1.49659
1266,49,1.49647
1267,49,1.49641
1268,49,1.49633
1269,49,1.49625
1270,49,1.49618
1271,49,1.49611
1272,49,1.49606
1273,49,1.49601
1274,49,1.49597
1275,49,1.49594
1276,49,1.49591
1277,49,1.4959
1278,49,1.49589
1279,49,1.49589
1280,49,1.4959
1281,49,1.49591
1282,49,1.49594
1283,49,1.49597
1284,49,1.49601
1285,49,1.49607
1286,48,1.49613
1287,49,1.4962
1288,49,1.49628
1289,49,1.49637
1290,48,1.49646
1291,47,1.49657
1292,49,1.49669
1293,49,1.49682
1294,49,1.49695
1295,49,1.4971
1296,48,1.49725
1297,48,1.49741
1298,49,1.49731
1299,49,1.4974
1300,49,1.49758
1301,49,1.49778
1302,49,1.49798
1303,48,1.49819
1304,48,1.49842
1305,49,1.49805
1306,49,1.49758
1307,49,1.49771
